date,hour,production
2021-09-20,10,39.248108
2021-09-20,11,38.869354
2021-09-20,12,38.619415
2021-09-20,13,37.892669
2021-09-20,14,37.644654
2021-09-20,15,37.704254
2021-09-20,16,29.106354
2021-09-20,17,10.239807
2021-09-20,18,0.786346
2021-09-20,19,0
2021-09-20,20,0
2021-09-20,21,0
2021-09-20,22,0
2021-09-20,23,0
2021-09-21,0,0
2021-09-21,1,0
2021-09-21,2,0
2021-09-21,3,0
2021-09-21,4,0
2021-09-21,5,0
2021-09-21,6,0.219
2021-09-21,7,10.364
2021-09-21,8,31.685
2021-09-21,9,39.661
2021-09-21,10,39.311
2021-09-21,11,38.806
2021-09-21,12,38.239
2021-09-21,13,38.113
2021-09-21,14,38.023
2021-09-21,15,38.049
2021-09-21,16,27.561
2021-09-21,17,10.708
2021-09-21,18,1.197
2021-09-21,19,0
2021-09-21,20,0
2021-09-21,21,0
2021-09-21,22,0
2021-09-21,23,0
2021-09-22,0,0
2021-09-22,1,0
2021-09-22,2,0
2021-09-22,3,0
2021-09-22,4,0
2021-09-22,5,0
2021-09-22,6,0.253784
2021-09-22,7,10.489746
2021-09-22,8,32.161377
2021-09-22,9,39.815277
2021-09-22,10,39.688385
2021-09-22,11,39.499969
2021-09-22,12,39.000091
2021-09-22,13,30.236846
2021-09-22,14,35.343292
2021-09-22,15,25.391877
2021-09-22,16,19.937439
2021-09-22,17,8.915131
2021-09-22,18,0.659454
2021-09-22,19,0
2021-09-22,20,0
2021-09-22,21,0
2021-09-22,22,0
2021-09-22,23,0
2021-09-23,0,0
2021-09-23,1,0
2021-09-23,2,0
2021-09-23,3,0
2021-09-23,4,0
2021-09-23,5,0
2021-09-23,6,0.22
2021-09-23,7,7.782
2021-09-23,8,30.742
2021-09-23,9,39.849
2021-09-23,10,39.749
2021-09-23,11,17.293
2021-09-23,12,14.618
2021-09-23,13,15.274
2021-09-23,14,22.678
2021-09-23,15,22.27
2021-09-23,16,17.735
2021-09-23,17,9.355
2021-09-23,18,0.503
2021-09-23,19,0
2021-09-23,20,0
2021-09-23,21,0
2021-09-23,22,0
2021-09-23,23,0
2021-09-24,0,0
2021-09-24,1,0
2021-09-24,2,0
2021-09-24,3,0
2021-09-24,4,0
2021-09-24,5,0
2021-09-24,6,0.314
2021-09-24,7,12.219
2021-09-24,8,35.089
2021-09-24,9,39.753
2021-09-24,10,39.847
2021-09-24,11,39.878
2021-09-24,12,39.847
2021-09-24,13,39.878
2021-09-24,14,39.847
2021-09-24,15,39.72
2021-09-24,16,31.185
2021-09-24,17,11.81
2021-09-24,18,0.82
2021-09-24,19,0
2021-09-24,20,0
2021-09-24,21,0
2021-09-24,22,0
2021-09-24,23,0
2021-09-25,0,0
2021-09-25,1,0
2021-09-25,2,0
2021-09-25,3,0
2021-09-25,4,0
2021-09-25,5,0
2021-09-25,6,0.34607
2021-09-25,7,11.558716
2021-09-25,8,34.17627
2021-09-25,9,39.8172
2021-09-25,10,39.847961
2021-09-25,11,39.847961
2021-09-25,12,39.753754
2021-09-25,13,39.751831
2021-09-25,14,39.69223
2021-09-25,15,39.434601
2021-09-25,16,29.861939
2021-09-25,17,10.901184
2021-09-25,18,0.755585
2021-09-25,19,0
2021-09-25,20,0
2021-09-25,21,0
2021-09-25,22,0
2021-09-25,23,0
2021-09-26,0,0
2021-09-26,1,0
2021-09-26,2,0
2021-09-26,3,0
2021-09-26,4,0
2021-09-26,5,0
2021-09-26,6,0.22
2021-09-26,7,10.979
2021-09-26,8,33.452
2021-09-26,9,39.878
2021-09-26,10,39.816
2021-09-26,11,39.812
2021-09-26,12,39.691
2021-09-26,13,39.53
2021-09-26,14,39.438
2021-09-26,15,39.06
2021-09-26,16,28.979
2021-09-26,17,10.393
2021-09-26,18,0.661
2021-09-26,19,0
2021-09-26,20,0
2021-09-26,21,0
2021-09-26,22,0
2021-09-26,23,0
2021-09-27,0,0
2021-09-27,1,0
2021-09-27,2,0
2021-09-27,3,0
2021-09-27,4,0
2021-09-27,5,0
2021-09-27,6,0.253784
2021-09-27,7,10.833893
2021-09-27,8,33.264954
2021-09-27,9,39.847961
2021-09-27,10,39.659546
2021-09-27,11,39.594177
2021-09-27,12,39.438446
2021-09-27,13,39.373077
2021-09-27,14,39.186585
2021-09-27,15,38.715546
2021-09-27,16,28.160431
2021-09-27,17,9.857208
2021-09-27,18,0.571014
2021-09-27,19,0
2021-09-27,20,0
2021-09-27,21,0
2021-09-27,22,0
2021-09-27,23,0
2021-09-28,0,0
2021-09-28,1,0
2021-09-28,2,0
2021-09-28,3,0
2021-09-28,4,0
2021-09-28,5,0
2021-09-28,6,0.217
2021-09-28,7,10.395
2021-09-28,8,32.854
2021-09-28,9,39.785
2021-09-28,10,39.686
2021-09-28,11,39.5
2021-09-28,12,39.278
2021-09-28,13,39.186
2021-09-28,14,39.091
2021-09-28,15,38.493
2021-09-28,16,27.467
2021-09-28,17,9.322
2021-09-28,18,0.568
2021-09-28,19,0
2021-09-28,20,0
2021-09-28,21,0
2021-09-28,22,0
2021-09-28,23,0
2021-09-29,0,0
2021-09-29,1,0
2021-09-29,2,0
2021-09-29,3,0
2021-09-29,4,0
2021-09-29,5,0
2021-09-29,6,0.186
2021-09-29,7,8.914
2021-09-29,8,30.522
2021-09-29,9,39.751
2021-09-29,10,39.628
2021-09-29,11,39.214
2021-09-29,12,38.87
2021-09-29,13,26.745
2021-09-29,14,2.835
2021-09-29,15,16.724
2021-09-29,16,7.278
2021-09-29,17,0.345
2021-09-29,18,0.503
2021-09-29,19,0
2021-09-29,20,0
2021-09-29,21,0
2021-09-29,22,0
2021-09-29,23,0
2021-09-30,0,0
2021-09-30,1,0
2021-09-30,2,0
2021-09-30,3,0
2021-09-30,4,0
2021-09-30,5,0
2021-09-30,6,0.06
2021-09-30,7,6.773
2021-09-30,8,29.105
2021-09-30,9,39.687
2021-09-30,10,39.752
2021-09-30,11,39.689
2021-09-30,12,39.501
2021-09-30,13,39.499
2021-09-30,14,33.451
2021-09-30,15,8.126
2021-09-30,16,3.404
2021-09-30,17,2.233
2021-09-30,18,0.314
2021-09-30,19,0
2021-09-30,20,0
2021-09-30,21,0
2021-09-30,22,0
2021-09-30,23,0
2021-10-01,0,0
2021-10-01,1,0
2021-10-01,2,0
2021-10-01,3,0
2021-10-01,4,0
2021-10-01,5,0
2021-10-01,6,0.126
2021-10-01,7,8.472
2021-10-01,8,30.555
2021-10-01,9,39.845
2021-10-01,10,39.845
2021-10-01,11,39.847
2021-10-01,12,39.752
2021-10-01,13,39.785
2021-10-01,14,39.847
2021-10-01,15,39.059
2021-10-01,16,26.712
2021-10-01,17,8.408
2021-10-01,18,0.437
2021-10-01,19,0
2021-10-01,20,0
2021-10-01,21,0
2021-10-01,22,0
2021-10-01,23,0
2021-10-02,0,0
2021-10-02,1,0
2021-10-02,2,0
2021-10-02,3,0
2021-10-02,4,0
2021-10-02,5,0
2021-10-02,6,0.19
2021-10-02,7,8.724
2021-10-02,8,30.651
2021-10-02,9,39.812
2021-10-02,10,39.845
2021-10-02,11,39.628
2021-10-02,12,39.343
2021-10-02,13,39.343
2021-10-02,14,39.468
2021-10-02,15,38.397
2021-10-02,16,25.764
2021-10-02,17,8.033
2021-10-02,18,0.282
2021-10-02,19,0
2021-10-02,20,0
2021-10-02,21,0
2021-10-02,22,0
2021-10-02,23,0
2021-10-03,0,0
2021-10-03,1,0
2021-10-03,2,0
2021-10-03,3,0
2021-10-03,4,0
2021-10-03,5,0
2021-10-03,6,0.159
2021-10-03,7,8.919
2021-10-03,8,31.37
2021-10-03,9,39.847
2021-10-03,10,39.847
2021-10-03,11,39.847
2021-10-03,12,39.751
2021-10-03,13,39.786
2021-10-03,14,39.816
2021-10-03,15,38.805
2021-10-03,16,25.985
2021-10-03,17,8.065
2021-10-03,18,0.347
2021-10-03,19,0
2021-10-03,20,0
2021-10-03,21,0
2021-10-03,22,0
2021-10-03,23,0
2021-10-04,0,0
2021-10-04,1,0
2021-10-04,2,0
2021-10-04,3,0
2021-10-04,4,0
2021-10-04,5,0
2021-10-04,6,0.155
2021-10-04,7,9.605
2021-10-04,8,32.793
2021-10-04,9,39.878
2021-10-04,10,39.878
2021-10-04,11,39.847
2021-10-04,12,39.814
2021-10-04,13,39.689
2021-10-04,14,39.786
2021-10-04,15,38.963
2021-10-04,16,26.679
2021-10-04,17,7.999
2021-10-04,18,0.222
2021-10-04,19,0
2021-10-04,20,0
2021-10-04,21,0
2021-10-04,22,0
2021-10-04,23,0
2021-10-05,0,0
2021-10-05,1,0
2021-10-05,2,0
2021-10-05,3,0
2021-10-05,4,0
2021-10-05,5,0
2021-10-05,6,0.157
2021-10-05,7,9.26
2021-10-05,8,32.13
2021-10-05,9,39.878
2021-10-05,10,39.847
2021-10-05,11,39.878
2021-10-05,12,39.783
2021-10-05,13,39.749
2021-10-05,14,39.847
2021-10-05,15,38.778
2021-10-05,16,25.766
2021-10-05,17,7.465
2021-10-05,18,0.251
2021-10-05,19,0
2021-10-05,20,0
2021-10-05,21,0
2021-10-05,22,0
2021-10-05,23,0
2021-10-06,0,0
2021-10-06,1,0
2021-10-06,2,0
2021-10-06,3,0
2021-10-06,4,0
2021-10-06,5,0
2021-10-06,6,0.124
2021-10-06,7,9.01
2021-10-06,8,32.253
2021-10-06,9,39.878
2021-10-06,10,39.847
2021-10-06,11,39.878
2021-10-06,12,39.814
2021-10-06,13,39.88
2021-10-06,14,39.845
2021-10-06,15,38.901
2021-10-06,16,26.147
2021-10-06,17,7.493
2021-10-06,18,0.189
2021-10-06,19,0
2021-10-06,20,0
2021-10-06,21,0
2021-10-06,22,0
2021-10-06,23,0
2021-10-07,0,0
2021-10-07,1,0
2021-10-07,2,0
2021-10-07,3,0
2021-10-07,4,0
2021-10-07,5,0
2021-10-07,6,0.124
2021-10-07,7,8.599
2021-10-07,8,31.595
2021-10-07,9,39.878
2021-10-07,10,39.878
2021-10-07,11,39.691
2021-10-07,12,39.561
2021-10-07,13,39.624
2021-10-07,14,39.786
2021-10-07,15,38.555
2021-10-07,16,25.418
2021-10-07,17,7.183
2021-10-07,18,0.189
2021-10-07,19,0
2021-10-07,20,0
2021-10-07,21,0
2021-10-07,22,0
2021-10-07,23,0
2021-10-08,0,0
2021-10-08,1,0
2021-10-08,2,0
2021-10-08,3,0
2021-10-08,4,0
2021-10-08,5,0
2021-10-08,6,0.124
2021-10-08,7,8.253
2021-10-08,8,30.805
2021-10-08,9,39.845
2021-10-08,10,39.783
2021-10-08,11,39.503
2021-10-08,12,39.374
2021-10-08,13,39.499
2021-10-08,14,39.593
2021-10-08,15,38.148
2021-10-08,16,24.662
2021-10-08,17,6.801
2021-10-08,18,0.159
2021-10-08,19,0
2021-10-08,20,0
2021-10-08,21,0
2021-10-08,22,0
2021-10-08,23,0
2021-10-09,0,0
2021-10-09,1,0
2021-10-09,2,0
2021-10-09,3,0
2021-10-09,4,0
2021-10-09,5,0
2021-10-09,6,0.094207
2021-10-09,7,7.938446
2021-10-09,8,30.775177
2021-10-09,9,39.815278
2021-10-09,10,39.817199
2021-10-09,11,39.436523
2021-10-09,12,39.028931
2021-10-09,13,39.184662
2021-10-09,14,39.346161
2021-10-09,15,37.388947
2021-10-09,16,23.280853
2021-10-09,17,6.07544
2021-10-09,18,0.098053
2021-10-09,19,0
2021-10-09,20,0
2021-10-09,21,0
2021-10-09,22,0
2021-10-09,23,0
2021-10-10,0,0
2021-10-10,1,0
2021-10-10,2,0
2021-10-10,3,0
2021-10-10,4,0
2021-10-10,5,0
2021-10-10,6,0.091
2021-10-10,7,7.624
2021-10-10,8,30.301
2021-10-10,9,39.816
2021-10-10,10,39.748
2021-10-10,11,39.249
2021-10-10,12,38.872
2021-10-10,13,39.028
2021-10-10,14,39.247
2021-10-10,15,37.42
2021-10-10,16,23.528
2021-10-10,17,6.113
2021-10-10,18,0.122
2021-10-10,19,0
2021-10-10,20,0
2021-10-10,21,0
2021-10-10,22,0
2021-10-10,23,0
2021-10-11,0,0
2021-10-11,1,0
2021-10-11,2,0
2021-10-11,3,0
2021-10-11,4,0
2021-10-11,5,0
2021-10-11,6,0.03
2021-10-11,7,7.465
2021-10-11,8,29.455
2021-10-11,9,39.812
2021-10-11,10,39.626
2021-10-11,11,38.932
2021-10-11,12,38.465
2021-10-11,13,38.521
2021-10-11,14,38.653
2021-10-11,15,36.381
2021-10-11,16,21.954
2021-10-11,17,5.415
2021-10-11,18,0.128
2021-10-11,19,0
2021-10-11,20,0
2021-10-11,21,0
2021-10-11,22,0
2021-10-11,23,0
2021-10-12,0,0
2021-10-12,1,0
2021-10-12,2,0
2021-10-12,3,0
2021-10-12,4,0
2021-10-12,5,0
2021-10-12,6,0.03
2021-10-12,7,6.206
2021-10-12,8,26.963
2021-10-12,9,38.838
2021-10-12,10,39.026
2021-10-12,11,38.4
2021-10-12,12,38.143
2021-10-12,13,38.211
2021-10-12,14,34.3
2021-10-12,15,34.683
2021-10-12,16,21.071
2021-10-12,17,5.357
2021-10-12,18,0.091
2021-10-12,19,0
2021-10-12,20,0
2021-10-12,21,0
2021-10-12,22,0
2021-10-12,23,0
2021-10-13,0,0
2021-10-13,1,0
2021-10-13,2,0
2021-10-13,3,0
2021-10-13,4,0
2021-10-13,5,0
2021-10-13,6,0
2021-10-13,7,6.144
2021-10-13,8,28.284
2021-10-13,9,39.687
2021-10-13,10,39.783
2021-10-13,11,39.091
2021-10-13,12,26.302
2021-10-13,13,26.585
2021-10-13,14,29.357
2021-10-13,15,19.748
2021-10-13,16,16.253
2021-10-13,17,3.181
2021-10-13,18,0.062
2021-10-13,19,0
2021-10-13,20,0
2021-10-13,21,0
2021-10-13,22,0
2021-10-13,23,0
2021-10-14,0,0
2021-10-14,1,0
2021-10-14,2,0
2021-10-14,3,0
2021-10-14,4,0
2021-10-14,5,0
2021-10-14,6,0
2021-10-14,7,2.863
2021-10-14,8,13.706
2021-10-14,9,8.312
2021-10-14,10,8.001
2021-10-14,11,33.041
2021-10-14,12,24.477
2021-10-14,13,15.778
2021-10-14,14,27.908
2021-10-14,15,12.789
2021-10-14,16,8.252
2021-10-14,17,4.475
2021-10-14,18,0.06
2021-10-14,19,0
2021-10-14,20,0
2021-10-14,21,0
2021-10-14,22,0
2021-10-14,23,0
2021-10-15,0,0
2021-10-15,1,0
2021-10-15,2,0
2021-10-15,3,0
2021-10-15,4,0
2021-10-15,5,0
2021-10-15,6,0
2021-10-15,7,6.268
2021-10-15,8,25.891
2021-10-15,9,38.713
2021-10-15,10,39.53
2021-10-15,11,37.929
2021-10-15,12,37.988
2021-10-15,13,38.269
2021-10-15,14,38.651
2021-10-15,15,35.721
2021-10-15,16,20.567
2021-10-15,17,4.567
2021-10-15,18,0.062
2021-10-15,19,0
2021-10-15,20,0
2021-10-15,21,0
2021-10-15,22,0
2021-10-15,23,0
2021-10-16,0,0
2021-10-16,1,0
2021-10-16,2,0
2021-10-16,3,0
2021-10-16,4,0
2021-10-16,5,0
2021-10-16,6,0
2021-10-16,7,5.069
2021-10-16,8,24.569
2021-10-16,9,37.453
2021-10-16,10,35.875
2021-10-16,11,24.854
2021-10-16,12,11.874
2021-10-16,13,30.711
2021-10-16,14,33.862
2021-10-16,15,32.132
2021-10-16,16,19.746
2021-10-16,17,4.19
2021-10-16,18,0.03
2021-10-16,19,0
2021-10-16,20,0
2021-10-16,21,0
2021-10-16,22,0
2021-10-16,23,0
2021-10-17,0,0
2021-10-17,1,0
2021-10-17,2,0
2021-10-17,3,0
2021-10-17,4,0
2021-10-17,5,0
2021-10-17,6,0
2021-10-17,7,5.259
2021-10-17,8,17.354
2021-10-17,9,35.911
2021-10-17,10,39.344
2021-10-17,11,38.617
2021-10-17,12,37.894
2021-10-17,13,38.084
2021-10-17,14,36.159
2021-10-17,15,33.389
2021-10-17,16,23.624
2021-10-17,17,5.575
2021-10-17,18,0
2021-10-17,19,0
2021-10-17,20,0
2021-10-17,21,0
2021-10-17,22,0
2021-10-17,23,0
2021-10-18,0,0
2021-10-18,1,0
2021-10-18,2,0
2021-10-18,3,0
2021-10-18,4,0
2021-10-18,5,0
2021-10-18,6,0
2021-10-18,7,5.132
2021-10-18,8,25.958
2021-10-18,9,39.026
2021-10-18,10,39.564
2021-10-18,11,38.776
2021-10-18,12,38.301
2021-10-18,13,38.618
2021-10-18,14,38.209
2021-10-18,15,28.506
2021-10-18,16,12.44
2021-10-18,17,2.739
2021-10-18,18,0.06
2021-10-18,19,0
2021-10-18,20,0
2021-10-18,21,0
2021-10-18,22,0
2021-10-18,23,0
2021-10-19,0,0
2021-10-19,1,0
2021-10-19,2,0
2021-10-19,3,0
2021-10-19,4,0
2021-10-19,5,0
2021-10-19,6,0
2021-10-19,7,5.007
2021-10-19,8,25.739
2021-10-19,9,38.899
2021-10-19,10,39.405
2021-10-19,11,38.649
2021-10-19,12,38.117
2021-10-19,13,38.775
2021-10-19,14,37.832
2021-10-19,15,28.442
2021-10-19,16,19.562
2021-10-19,17,3.934
2021-10-19,18,0.03
2021-10-19,19,0
2021-10-19,20,0
2021-10-19,21,0
2021-10-19,22,0
2021-10-19,23,0
2021-10-20,0,0
2021-10-20,1,0
2021-10-20,2,0
2021-10-20,3,0
2021-10-20,4,0
2021-10-20,5,0
2021-10-20,6,0
2021-10-20,7,4.725
2021-10-20,8,25.702
2021-10-20,9,39.122
2021-10-20,10,39.44
2021-10-20,11,38.713
2021-10-20,12,38.111
2021-10-20,13,38.618
2021-10-20,14,38.905
2021-10-20,15,35.275
2021-10-20,16,19.437
2021-10-20,17,3.717
2021-10-20,18,0
2021-10-20,19,0
2021-10-20,20,0
2021-10-20,21,0
2021-10-20,22,0
2021-10-20,23,0
2021-10-21,0,0
2021-10-21,1,0
2021-10-21,2,0
2021-10-21,3,0
2021-10-21,4,0
2021-10-21,5,0
2021-10-21,6,0
2021-10-21,7,5.007
2021-10-21,8,26.269
2021-10-21,9,39.31
2021-10-21,10,39.471
2021-10-21,11,38.553
2021-10-21,12,37.799
2021-10-21,13,38.239
2021-10-21,14,38.838
2021-10-21,15,35.436
2021-10-21,16,19.244
2021-10-21,17,3.467
2021-10-21,18,0
2021-10-21,19,0
2021-10-21,20,0
2021-10-21,21,0
2021-10-21,22,0
2021-10-21,23,0
2021-10-22,0,0
2021-10-22,1,0
2021-10-22,2,0
2021-10-22,3,0
2021-10-22,4,0
2021-10-22,5,0
2021-10-22,6,0
2021-10-22,7,4.755
2021-10-22,8,26.141
2021-10-22,9,39.378
2021-10-22,10,39.527
2021-10-22,11,38.274
2021-10-22,12,37.325
2021-10-22,13,37.771
2021-10-22,14,37.766
2021-10-22,15,34.238
2021-10-22,16,19.054
2021-10-22,17,3.496
2021-10-22,18,0
2021-10-22,19,0
2021-10-22,20,0
2021-10-22,21,0
2021-10-22,22,0
2021-10-22,23,0
2021-10-23,0,0
2021-10-23,1,0
2021-10-23,2,0
2021-10-23,3,0
2021-10-23,4,0
2021-10-23,5,0
2021-10-23,6,0
2021-10-23,7,4.758
2021-10-23,8,26.051
2021-10-23,9,39.308
2021-10-23,10,39.532
2021-10-23,11,38.148
2021-10-23,12,37.389
2021-10-23,13,38.082
2021-10-23,14,38.584
2021-10-23,15,34.823
2021-10-23,16,19.089
2021-10-23,17,3.401
2021-10-23,18,0
2021-10-23,19,0
2021-10-23,20,0
2021-10-23,21,0
2021-10-23,22,0
2021-10-23,23,0
2021-10-24,0,0
2021-10-24,1,0
2021-10-24,2,0
2021-10-24,3,0
2021-10-24,4,0
2021-10-24,5,0
2021-10-24,6,0
2021-10-24,7,4.471
2021-10-24,8,24.728
2021-10-24,9,38.746
2021-10-24,10,38.805
2021-10-24,11,37.265
2021-10-24,12,36.414
2021-10-24,13,36.915
2021-10-24,14,37.234
2021-10-24,15,33.356
2021-10-24,16,17.671
2021-10-24,17,2.958
2021-10-24,18,0
2021-10-24,19,0
2021-10-24,20,0
2021-10-24,21,0
2021-10-24,22,0
2021-10-24,23,0
2021-10-25,0,0
2021-10-25,1,0
2021-10-25,2,0
2021-10-25,3,0
2021-10-25,4,0
2021-10-25,5,0
2021-10-25,6,0
2021-10-25,7,3.402
2021-10-25,8,22.172
2021-10-25,9,36.888
2021-10-25,10,37.828
2021-10-25,11,36.761
2021-10-25,12,36.383
2021-10-25,13,36.065
2021-10-25,14,33.675
2021-10-25,15,26.519
2021-10-25,16,9.921
2021-10-25,17,2.709
2021-10-25,18,0
2021-10-25,19,0
2021-10-25,20,0
2021-10-25,21,0
2021-10-25,22,0
2021-10-25,23,0
2021-10-26,0,0
2021-10-26,1,0
2021-10-26,2,0
2021-10-26,3,0
2021-10-26,4,0
2021-10-26,5,0
2021-10-26,6,0
2021-10-26,7,2.485
2021-10-26,8,13.515
2021-10-26,9,32.099
2021-10-26,10,38.301
2021-10-26,11,36.821
2021-10-26,12,36.196
2021-10-26,13,36.756
2021-10-26,14,36.825
2021-10-26,15,32.413
2021-10-26,16,13.323
2021-10-26,17,1.608
2021-10-26,18,0
2021-10-26,19,0
2021-10-26,20,0
2021-10-26,21,0
2021-10-26,22,0
2021-10-26,23,0
2021-10-27,0,0
2021-10-27,1,0
2021-10-27,2,0
2021-10-27,3,0
2021-10-27,4,0
2021-10-27,5,0
2021-10-27,6,0
2021-10-27,7,2.925
2021-10-27,8,21.199
2021-10-27,9,29.64
2021-10-27,10,31.689
2021-10-27,11,32.949
2021-10-27,12,24.473
2021-10-27,13,20
2021-10-27,14,14.615
2021-10-27,15,6.582
2021-10-27,16,3.496
2021-10-27,17,1.498
2021-10-27,18,0
2021-10-27,19,0
2021-10-27,20,0
2021-10-27,21,0
2021-10-27,22,0
2021-10-27,23,0
2021-10-28,0,0
2021-10-28,1,0
2021-10-28,2,0
2021-10-28,3,0
2021-10-28,4,0
2021-10-28,5,0
2021-10-28,6,0
2021-10-28,7,0.343
2021-10-28,8,2.206
2021-10-28,9,4.189
2021-10-28,10,4.881
2021-10-28,11,5.765
2021-10-28,12,15.779
2021-10-28,13,28.727
2021-10-28,14,26.681
2021-10-28,15,30.681
2021-10-28,16,15.526
2021-10-28,17,1.574
2021-10-28,18,0
2021-10-28,19,0
2021-10-28,20,0
2021-10-28,21,0
2021-10-28,22,0
2021-10-28,23,0
2021-10-29,0,0
2021-10-29,1,0
2021-10-29,2,0
2021-10-29,3,0
2021-10-29,4,0
2021-10-29,5,0
2021-10-29,6,0
2021-10-29,7,3.054
2021-10-29,8,21.452
2021-10-29,9,36.51
2021-10-29,10,37.732
2021-10-29,11,36.888
2021-10-29,12,36.065
2021-10-29,13,36.696
2021-10-29,14,37.169
2021-10-29,15,32.382
2021-10-29,16,15.91
2021-10-29,17,2.233
2021-10-29,18,0
2021-10-29,19,0
2021-10-29,20,0
2021-10-29,21,0
2021-10-29,22,0
2021-10-29,23,0
2021-10-30,0,0
2021-10-30,1,0
2021-10-30,2,0
2021-10-30,3,0
2021-10-30,4,0
2021-10-30,5,0
2021-10-30,6,0
2021-10-30,7,2.583
2021-10-30,8,20.125
2021-10-30,9,35.814
2021-10-30,10,36.984
2021-10-30,11,35.625
2021-10-30,12,34.523
2021-10-30,13,32.032
2021-10-30,14,19.627
2021-10-30,15,16.724
2021-10-30,16,7.243
2021-10-30,17,2.427
2021-10-30,18,0
2021-10-30,19,0
2021-10-30,20,0
2021-10-30,21,0
2021-10-30,22,0
2021-10-30,23,0
2021-10-31,0,0
2021-10-31,1,0
2021-10-31,2,0
2021-10-31,3,0
2021-10-31,4,0
2021-10-31,5,0
2021-10-31,6,0
2021-10-31,7,3.4
2021-10-31,8,1.857
2021-10-31,9,1.005
2021-10-31,10,3.939
2021-10-31,11,15.213
2021-10-31,12,23.436
2021-10-31,13,32.128
2021-10-31,14,29.957
2021-10-31,15,27.152
2021-10-31,16,10.456
2021-10-31,17,1.639
2021-10-31,18,0
2021-10-31,19,0
2021-10-31,20,0
2021-10-31,21,0
2021-10-31,22,0
2021-10-31,23,0
2021-11-01,0,0
2021-11-01,1,0
2021-11-01,2,0
2021-11-01,3,0
2021-11-01,4,0
2021-11-01,5,0
2021-11-01,6,0
2021-11-01,7,0.472
2021-11-01,8,2.264
2021-11-01,9,4.884
2021-11-01,10,6.74
2021-11-01,11,2.266
2021-11-01,12,7.499
2021-11-01,13,6.015
2021-11-01,14,2.329
2021-11-01,15,1.731
2021-11-01,16,0.63
2021-11-01,17,0.407
2021-11-01,18,0
2021-11-01,19,0
2021-11-01,20,0
2021-11-01,21,0
2021-11-01,22,0
2021-11-01,23,0
2021-11-02,0,0
2021-11-02,1,0
2021-11-02,2,0
2021-11-02,3,0
2021-11-02,4,0
2021-11-02,5,0
2021-11-02,6,0
2021-11-02,7,0.03
2021-11-02,8,1.071
2021-11-02,9,3.938
2021-11-02,10,11.748
2021-11-02,11,21.826
2021-11-02,12,32.351
2021-11-02,13,28.505
2021-11-02,14,8.597
2021-11-02,15,21.734
2021-11-02,16,8.947
2021-11-02,17,1.571
2021-11-02,18,0
2021-11-02,19,0
2021-11-02,20,0
2021-11-02,21,0
2021-11-02,22,0
2021-11-02,23,0
2021-11-03,0,0
2021-11-03,1,0
2021-11-03,2,0
2021-11-03,3,0
2021-11-03,4,0
2021-11-03,5,0
2021-11-03,6,0
2021-11-03,7,2.083
2021-11-03,8,13.478
2021-11-03,9,29.8
2021-11-03,10,36.319
2021-11-03,11,35.402
2021-11-03,12,34.617
2021-11-03,13,34.996
2021-11-03,14,34.617
2021-11-03,15,20.002
2021-11-03,16,9.733
2021-11-03,17,2.015
2021-11-03,18,0
2021-11-03,19,0
2021-11-03,20,0
2021-11-03,21,0
2021-11-03,22,0
2021-11-03,23,0
2021-11-04,0,0
2021-11-04,1,0
2021-11-04,2,0
2021-11-04,3,0
2021-11-04,4,0
2021-11-04,5,0
2021-11-04,6,0
2021-11-04,7,2.487
2021-11-04,8,20.788
2021-11-04,9,37.013
2021-11-04,10,38.052
2021-11-04,11,36.758
2021-11-04,12,35.754
2021-11-04,13,35.468
2021-11-04,14,35.373
2021-11-04,15,31.878
2021-11-04,16,15.149
2021-11-04,17,1.764
2021-11-04,18,0
2021-11-04,19,0
2021-11-04,20,0
2021-11-04,21,0
2021-11-04,22,0
2021-11-04,23,0
2021-11-05,0,0
2021-11-05,1,0
2021-11-05,2,0
2021-11-05,3,0
2021-11-05,4,0
2021-11-05,5,0
2021-11-05,6,0
2021-11-05,7,2.519
2021-11-05,8,21.353
2021-11-05,9,37.582
2021-11-05,10,37.703
2021-11-05,11,36.599
2021-11-05,12,31.718
2021-11-05,13,36.036
2021-11-05,14,32.193
2021-11-05,15,25.483
2021-11-05,16,9.857
2021-11-05,17,2.051
2021-11-05,18,0
2021-11-05,19,0
2021-11-05,20,0
2021-11-05,21,0
2021-11-05,22,0
2021-11-05,23,0
2021-11-06,0,0
2021-11-06,1,0
2021-11-06,2,0
2021-11-06,3,0
2021-11-06,4,0
2021-11-06,5,0
2021-11-06,6,0
2021-11-06,7,2.17
2021-11-06,8,19.623
2021-11-06,9,32.884
2021-11-06,10,36.292
2021-11-06,11,36.411
2021-11-06,12,35.816
2021-11-06,13,36.253
2021-11-06,14,37.203
2021-11-06,15,32.128
2021-11-06,16,14.959
2021-11-06,17,1.607
2021-11-06,18,0
2021-11-06,19,0
2021-11-06,20,0
2021-11-06,21,0
2021-11-06,22,0
2021-11-06,23,0
2021-11-07,0,0
2021-11-07,1,0
2021-11-07,2,0
2021-11-07,3,0
2021-11-07,4,0
2021-11-07,5,0
2021-11-07,6,0
2021-11-07,7,1.919
2021-11-07,8,18.49
2021-11-07,9,37.044
2021-11-07,10,37.423
2021-11-07,11,35.592
2021-11-07,12,34.997
2021-11-07,13,36.411
2021-11-07,14,37.074
2021-11-07,15,31.814
2021-11-07,16,14.711
2021-11-07,17,1.637
